Região,nome_uf,nome_mun,cod_mun_ibge,total_ubs
Nordeste,Alagoas,Canapi,270160,9
Nordeste,Alagoas,Capela,270170,8
Nordeste,Alagoas,Carneiros,270180,6
Nordeste,Alagoas,Chã Preta,270190,5
Nordeste,Alagoas,Coité do Nóia,270200,6
Nordeste,Alagoas,Colônia Leopoldina,270210,8
Nordeste,Alagoas,Coqueiro Seco,270220,3
Nordeste,Alagoas,Coruripe,270230,20
Nordeste,Alagoas,Craíbas,270235,10
Nordeste,Alagoas,Delmiro Gouveia,270240,16
Nordeste,Alagoas,Dois Riachos,270250,5
Nordeste,Alagoas,Estrela de Alagoas,270255,7
Nordeste,Alagoas,Feira Grande,270260,9
Nordeste,Alagoas,Feliz Deserto,270270,2
Nordeste,Alagoas,Flexeiras,270280,5
Nordeste,Alagoas,Girau do Ponciano,270290,16
Nordeste,Alagoas,Ibateguara,270300,6
Nordeste,Alagoas,Igaci,270310,13
Nordeste,Alagoas,Igreja Nova,270320,10
Nordeste,Alagoas,Inhapi,270330,6
Nordeste,Alagoas,Jacaré dos Homens,270340,3
Nordeste,Alagoas,Jacuípe,270350,3
Nordeste,Alagoas,Japaratinga,270360,4
Nordeste,Alagoas,Jaramataia,270370,3
Nordeste,Alagoas,Jequiá da Praia,270375,7
Nordeste,Alagoas,Joaquim Gomes,270380,1
Nordeste,Alagoas,Jundiá,270390,3
Nordeste,Alagoas,Junqueiro,270400,11
Nordeste,Alagoas,Lagoa da Canoa,270410,5
Nordeste,Alagoas,Limoeiro de Anadia,270420,13
Nordeste,Alagoas,Maceió,270430,90
Nordeste,Alagoas,Major Isidoro,270440,7
Nordeste,Alagoas,Mar Vermelho,270490,2
Nordeste,Alagoas,Maragogi,270450,10
Nordeste,Alagoas,Maravilha,270460,4
Nordeste,Alagoas,Marechal Deodoro,270470,19
Nordeste,Alagoas,Maribondo,270480,6
Nordeste,Alagoas,Mata Grande,270500,6
Nordeste,Alagoas,Matriz de Camaragibe,270510,10
Nordeste,Alagoas,Messias,270520,6
Nordeste,Alagoas,Minador do Negrão,270530,3
Nordeste,Alagoas,Monteirópolis,270540,4
Nordeste,Alagoas,Murici,270550,11
Nordeste,Alagoas,Novo Lino,270560,5
Nordeste,Alagoas,Olho d'Água Grande,270590,3
Nordeste,Alagoas,Olho d'Água das Flores,270570,8
Nordeste,Alagoas,Olho d'Água do Casado,270580,2
Nordeste,Alagoas,Olivença,270600,5
Nordeste,Alagoas,Ouro Branco,270610,5
Nordeste,Alagoas,Palestina,270620,3
Nordeste,Alagoas,Palmeira dos Índios,270630,25
Nordeste,Alagoas,Pariconha,270642,6
Nordeste,Alagoas,Paripueira,270644,4
Nordeste,Alagoas,Passo de Camaragibe,270650,7
Nordeste,Alagoas,Paulo Jacinto,270660,4
Nordeste,Alagoas,Penedo,270670,22
Nordeste,Alagoas,Piaçabuçu,270680,7
Nordeste,Alagoas,Pilar,270690,13
Nordeste,Alagoas,Pindoba,270700,1
Nordeste,Alagoas,Piranhas,270710,6
Nordeste,Alagoas,Porto Calvo,270730,11
Nordeste,Alagoas,Porto Real do Colégio,270750,10
Nordeste,Alagoas,Porto de Pedras,270740,4
Nordeste,Alagoas,Poço das Trincheiras,270720,7
Nordeste,Alagoas,Pão de Açúcar,270640,9
Nordeste,Alagoas,Quebrangulo,270760,5
Nordeste,Alagoas,Rio Largo,270770,26
Nordeste,Alagoas,Roteiro,270780,3
Nordeste,Alagoas,Santa Luzia do Norte,270790,5
Nordeste,Alagoas,Santana do Ipanema,270800,20
Nordeste,Alagoas,Santana do Mundaú,270810,5
Nordeste,Alagoas,Satuba,270890,7
Nordeste,Alagoas,Senador Rui Palmeira,270895,5
Nordeste,Alagoas,São Brás,270820,3
Nordeste,Alagoas,São José da Laje,270830,11
Nordeste,Alagoas,São José da Tapera,270840,14
Nordeste,Alagoas,São Luís do Quitunde,270850,14
Nordeste,Alagoas,São Miguel dos Campos,270860,13
Nordeste,Alagoas,São Miguel dos Milagres,270870,4
Nordeste,Alagoas,São Sebastião,270880,18
Nordeste,Alagoas,Tanque d'Arca,270900,3
Nordeste,Alagoas,Taquarana,270910,9
Nordeste,Alagoas,Teotônio Vilela,270915,21
Nordeste,Alagoas,Traipu,270920,10
Nordeste,Alagoas,União dos Palmares,270930,22
Nordeste,Alagoas,Viçosa,270940,11
Nordeste,Alagoas,Água Branca,270010,7
Nordeste,Bahia,Abaré,290020,8
Nordeste,Bahia,Abaíra,290010,5
Nordeste,Bahia,Acajutiba,290030,7
Nordeste,Bahia,Adustina,290035,7
Nordeste,Bahia,Aiquara,290060,2
Nordeste,Bahia,Alagoinhas,290070,39
Nordeste,Bahia,Alcobaça,290080,11
Nordeste,Bahia,Almadina,290090,3
Nordeste,Bahia,Amargosa,290100,11
Nordeste,Bahia,Amélia Rodrigues,290110,12
Nordeste,Bahia,América Dourada,290115,11
Nordeste,Bahia,Anagé,290120,9
Nordeste,Bahia,Andaraí,290130,5
Nordeste,Bahia,Andorinha,290135,7
Nordeste,Bahia,Angical,290140,5
Nordeste,Bahia,Anguera,290150,7
Nordeste,Bahia,Antas,290160,2
Nordeste,Bahia,Antônio Cardoso,290170,5
Nordeste,Bahia,Antônio Gonçalves,290180,5
Nordeste,Bahia,Aporá,290190,7
Nordeste,Bahia,Apuarema,290195,6
Nordeste,Bahia,Aracatu,290200,7
Nordeste,Bahia,Araci,290210,25
Nordeste,Bahia,Aramari,290220,4
Nordeste,Bahia,Arataca,290225,5
Nordeste,Bahia,Aratuípe,290230,4
Nordeste,Bahia,Araçás,290205,4
Nordeste,Bahia,Aurelino Leal,290240,8
Nordeste,Bahia,Baianópolis,290250,6
Nordeste,Bahia,Baixa Grande,290260,6
Nordeste,Bahia,Banzaê,290265,7
Nordeste,Bahia,Barra,290270,2
Nordeste,Bahia,Barra da Estiva,290280,9
Nordeste,Bahia,Barra do Choça,290290,11
Nordeste,Bahia,Barra do Mendes,290300,6
Nordeste,Bahia,Barra do Rocha,290310,3
Nordeste,Bahia,Barreiras,290320,53
Nordeste,Bahia,Barro Alto,290323,6
Nordeste,Bahia,Barro Preto,290330,4
Nordeste,Bahia,Barrocas,290327,8
Nordeste,Bahia,Belmonte,290340,11
Nordeste,Bahia,Belo Campo,290350,6
Nordeste,Bahia,Biritinga,290360,9
Nordeste,Bahia,Boa Nova,290370,8
Nordeste,Bahia,Boa Vista do Tupim,290380,10
Nordeste,Bahia,Bom Jesus da Lapa,290390,26
Nordeste,Bahia,Bom Jesus da Serra,290395,5
Nordeste,Bahia,Boninal,290400,6
Nordeste,Bahia,Bonito,290405,9
Nordeste,Bahia,Boquira,290410,8
Nordeste,Bahia,Botuporã,290420,8
Nordeste,Bahia,Brejões,290430,7
Nordeste,Bahia,Brotas de Macaúbas,290450,5
Nordeste,Bahia,Brumado,290460,16
Nordeste,Bahia,Buerarema,290470,9
Nordeste,Bahia,Buritirama,290475,5
Nordeste,Bahia,Caatiba,290480,4
Nordeste,Bahia,Cabaceiras do Paraguaçu,290485,10
Nordeste,Bahia,Cachoeira,290490,13
Nordeste,Bahia,Caculé,290500,9
Nordeste,Bahia,Caetanos,290515,9
Nordeste,Bahia,Caetité,290520,15
Nordeste,Bahia,Cafarnaum,290530,12
Nordeste,Bahia,Cairu,290540,10
Nordeste,Bahia,Caldeirão Grande,290550,5
Nordeste,Bahia,Camacan,290560,12
Nordeste,Bahia,Camamu,290580,19
Nordeste,Bahia,Camaçari,290570,44
Nordeste,Bahia,Campo Alegre de Lourdes,290590,10
Nordeste,Bahia,Campo Formoso,290600,7
Nordeste,Bahia,Canarana,290620,14
Nordeste,Bahia,Canavieiras,290630,11
Nordeste,Bahia,Candeal,290640,4
Nordeste,Bahia,Candeias,290650,25
Nordeste,Bahia,Candiba,290660,7
Nordeste,Bahia,Cansanção,290680,16
Nordeste,Bahia,Canudos,290682,7
Nordeste,Bahia,Canápolis,290610,4
Nordeste,Bahia,Capela do Alto Alegre,290685,7
Nordeste,Bahia,Capim Grosso,290687,8
Nordeste,Bahia,Caravelas,290690,10
Nordeste,Bahia,Caraíbas,290689,6
Nordeste,Bahia,Cardeal da Silva,290700,4
Nordeste,Bahia,Carinhanha,290710,9
Nordeste,Bahia,Casa Nova,290720,16
Nordeste,Bahia,Castro Alves,290730,10
Nordeste,Bahia,Catolândia,290740,2
Nordeste,Bahia,Catu,290750,16
Nordeste,Bahia,Caturama,290755,4
Nordeste,Bahia,Caém,290510,2
Nordeste,Bahia,Central,290760,9
Nordeste,Bahia,Chorrochó,290770,4
Nordeste,Bahia,Cipó,290790,7
Nordeste,Bahia,Coaraci,290800,7
Nordeste,Bahia,Cocos,290810,9
Nordeste,Bahia,Conceição da Feira,290820,8
Nordeste,Bahia,Conceição do Almeida,290830,6
Nordeste,Bahia,Conceição do Coité,290840,26
Nordeste,Bahia,Conceição do Jacuípe,290850,17
Nordeste,Bahia,Conde,290860,10
Nordeste,Bahia,Condeúba,290870,9
Nordeste,Bahia,Contendas do Sincorá,290880,3
Nordeste,Bahia,Coração de Maria,290890,8
Nordeste,Bahia,Cordeiros,290900,5
Nordeste,Bahia,Coribe,290910,7
Nordeste,Bahia,Coronel João Sá,290920,7
Nordeste,Bahia,Correntina,290930,12
Nordeste,Bahia,Cotegipe,290940,6
Nordeste,Bahia,Cravolândia,290950,4
Nordeste,Bahia,Cristópolis,290970,6
Nordeste,Bahia,Crisópolis,290960,9
Nordeste,Bahia,Cruz das Almas,290980,17
Nordeste,Bahia,Curaçá,290990,16
Nordeste,Bahia,Cândido Sales,290670,11
Nordeste,Bahia,Cícero Dantas,290780,11
Nordeste,Bahia,Dias d'Ávila,291005,16
Nordeste,Bahia,Dom Basílio,291010,6
Nordeste,Bahia,Dom Macedo Costa,291020,2
Nordeste,Bahia,Dário Meira,291000,3
Nordeste,Bahia,Elísio Medrado,291030,6
Nordeste,Bahia,Encruzilhada,291040,9
Nordeste,Bahia,Entre Rios,291050,13
Nordeste,Bahia,Esplanada,291060,14
Nordeste,Bahia,Euclides da Cunha,291070,19
Nordeste,Bahia,Eunápolis,291072,26
Nordeste,Bahia,Feira da Mata,291077,3
Nordeste,Bahia,Feira de Santana,291080,118
Nordeste,Bahia,Filadélfia,291085,9
Nordeste,Bahia,Firmino Alves,291090,3
Nordeste,Bahia,Floresta Azul,291100,5
Nordeste,Bahia,Formosa do Rio Preto,291110,12
Nordeste,Bahia,Fátima,291075,10
Nordeste,Bahia,Gandu,291120,13
Nordeste,Bahia,Gavião,291125,3
Nordeste,Bahia,Gentio do Ouro,291130,5
Nordeste,Bahia,Glória,291140,6
Nordeste,Bahia,Gongogi,291150,6
Nordeste,Bahia,Governador Mangabeira,291160,9
Nordeste,Bahia,Guajeru,291165,7
Nordeste,Bahia,Guanambi,291170,25
Nordeste,Bahia,Guaratinga,291180,9
Nordeste,Bahia,Heliópolis,291185,6
Nordeste,Bahia,Iaçu,291190,13
Nordeste,Bahia,Ibiassucê,291200,4
Nordeste,Bahia,Ibicaraí,291210,11
Nordeste,Bahia,Ibicoara,291220,10
Nordeste,Bahia,Ibicuí,291230,9
Nordeste,Bahia,Ibipeba,291240,8
Nordeste,Bahia,Ibipitanga,291250,14
Nordeste,Bahia,Ibiquera,291260,2
Nordeste,Bahia,Ibirapitanga,291270,8
Nordeste,Bahia,Ibirapuã,291280,5
Nordeste,Bahia,Ibirataia,291290,8
Nordeste,Bahia,Ibitiara,291300,7
Nordeste,Bahia,Ibititá,291310,7
Nordeste,Bahia,Ibotirama,291320,9
Nordeste,Bahia,Ichu,291330,3
Nordeste,Bahia,Igaporã,291340,8
Nordeste,Bahia,Igrapiúna,291345,8
Nordeste,Bahia,Iguaí,291350,7
Nordeste,Bahia,Ilhéus,291360,34
Nordeste,Bahia,Inhambupe,291370,14
Nordeste,Bahia,Ipecaetá,291380,6
Nordeste,Bahia,Ipiaú,291390,13
Nordeste,Bahia,Ipirá,291400,14
Nordeste,Bahia,Ipupiara,291410,5
Nordeste,Bahia,Irajuba,291420,4
Nordeste,Bahia,Iramaia,291430,5
Nordeste,Bahia,Iraquara,291440,11
Nordeste,Bahia,Irará,291450,12
Nordeste,Bahia,Irecê,291460,24
Nordeste,Bahia,Itabela,291465,14
Nordeste,Bahia,Itaberaba,291470,21
Nordeste,Bahia,Itabuna,291480,36
Nordeste,Bahia,Itacaré,291490,14
Nordeste,Bahia,Itaeté,291500,7
Nordeste,Bahia,Itagi,291510,6
Nordeste,Bahia,Itagibá,291520,7
Nordeste,Bahia,Itagimirim,291530,3
Nordeste,Bahia,Itaguaçu da Bahia,291535,8
Nordeste,Bahia,Itaju do Colônia,291540,4
Nordeste,Bahia,Itajuípe,291550,7
Nordeste,Bahia,Itamaraju,291560,23
Nordeste,Bahia,Itamari,291570,5
Nordeste,Bahia,Itambé,291580,8
Nordeste,Bahia,Itanagra,291590,3
Nordeste,Bahia,Itanhém,291600,8
Nordeste,Bahia,Itaparica,291610,9
Nordeste,Bahia,Itapebi,291630,5
Nordeste,Bahia,Itapetinga,291640,22
Nordeste,Bahia,Itapicuru,291650,13
Nordeste,Bahia,Itapitanga,291660,4
Nordeste,Bahia,Itapé,291620,7
Nordeste,Bahia,Itaquara,291670,4
Nordeste,Bahia,Itarantim,291680,8
Nordeste,Bahia,Itatim,291685,7
Nordeste,Bahia,Itiruçu,291690,7
Nordeste,Bahia,Itiúba,291700,15
Nordeste,Bahia,Itororó,291710,8
Nordeste,Bahia,Ituaçu,291720,11
Nordeste,Bahia,Ituberá,291730,12
Nordeste,Bahia,Iuiu,291733,4
Nordeste,Bahia,Jaborandi,291735,5
Nordeste,Bahia,Jacobina,291750,22
Nordeste,Bahia,Jaguaquara,291760,18
Nordeste,Bahia,Jaguarari,291770,15
Nordeste,Bahia,Jaguaripe,291780,9
Nordeste,Bahia,Jandaíra,291790,4
Nordeste,Bahia,Jequié,291800,32
Nordeste,Bahia,Jeremoabo,291810,16
Nordeste,Bahia,Jiquiriçá,291820,8
Nordeste,Bahia,João Dourado,291835,8
Nordeste,Bahia,Juazeiro,291840,57
Nordeste,Bahia,Jucuruçu,291845,5
Nordeste,Bahia,Jussara,291850,6
Nordeste,Bahia,Jussari,291855,3
Nordeste,Bahia,Jussiape,291860,4
Nordeste,Bahia,Lafaiete Coutinho,291870,2
Nordeste,Bahia,Lagoa Real,291875,7
Nordeste,Bahia,Laje,291880,9
Nordeste,Bahia,Lajedinho,291900,1
Nordeste,Bahia,Lajedo do Tabocal,291905,4
Nordeste,Bahia,Lajedão,291890,5
Nordeste,Bahia,Lamarão,291910,1
Nordeste,Bahia,Lapão,291915,12
Nordeste,Bahia,Lauro de Freitas,291920,18
Nordeste,Bahia,Lençóis,291930,5
Nordeste,Bahia,Licínio de Almeida,291940,8
Nordeste,Bahia,Livramento de Nossa Senhora,291950,15
Nordeste,Bahia,Luís Eduardo Magalhães,291955,26
Nordeste,Bahia,Macajuba,291960,3
Nordeste,Bahia,Macarani,291970,6
Nordeste,Bahia,Macaúbas,291980,16
Nordeste,Bahia,Macururé,291990,4
Nordeste,Bahia,Madre de Deus,291992,6
Nordeste,Bahia,Maetinga,291995,6
Nordeste,Bahia,Maiquinique,292000,4
Nordeste,Bahia,Mairi,292010,8
Nordeste,Bahia,Malhada,292020,6
Nordeste,Bahia,Malhada de Pedras,292030,6
Nordeste,Bahia,Manoel Vitorino,292040,5
Nordeste,Bahia,Mansidão,292045,8
Nordeste,Bahia,Maracás,292050,7
Nordeste,Bahia,Maragogipe,292060,14
Nordeste,Bahia,Maraú,292070,11
Nordeste,Bahia,Marcionílio Souza,292080,6
Nordeste,Bahia,Mascote,292090,8
Nordeste,Bahia,Mata de São João,292100,18
Nordeste,Bahia,Matina,292105,5
Nordeste,Bahia,Medeiros Neto,292110,11
Nordeste,Bahia,Miguel Calmon,292120,11
Nordeste,Bahia,Milagres,292130,4
Nordeste,Bahia,Mirangaba,292140,8
Nordeste,Bahia,Mirante,292145,5
Nordeste,Bahia,Monte Santo,292150,18
Nordeste,Bahia,Morpará,292160,3
Nordeste,Bahia,Morro do Chapéu,292170,20
Nordeste,Bahia,Mortugaba,292180,6
Nordeste,Bahia,Mucugê,292190,6
Nordeste,Bahia,Mucuri,292200,15
Nordeste,Bahia,Mulungu do Morro,292205,6
Nordeste,Bahia,Mundo Novo,292210,6
Nordeste,Bahia,Muniz Ferreira,292220,4
Nordeste,Bahia,Muquém do São Francisco,292225,4
Nordeste,Bahia,Muritiba,292230,10
Nordeste,Bahia,Mutuípe,292240,9
Nordeste,Bahia,Nazaré,292250,12
Nordeste,Bahia,Nilo Peçanha,292260,9
Nordeste,Bahia,Nordestina,292265,8
Nordeste,Bahia,Nova Canaã,292270,10
Nordeste,Bahia,Nova Fátima,292273,4
Nordeste,Bahia,Nova Ibiá,292275,3
Nordeste,Bahia,Nova Itarana,292280,6
Nordeste,Bahia,Nova Redenção,292285,5
Nordeste,Bahia,Nova Soure,292290,10
Nordeste,Bahia,Nova Viçosa,292300,12
Nordeste,Bahia,Novo Horizonte,292303,6
Nordeste,Bahia,Novo Triunfo,292305,1
Nordeste,Bahia,Olindina,292310,8
Nordeste,Bahia,Oliveira dos Brejinhos,292320,13
Nordeste,Bahia,Ouriçangas,292330,6
Nordeste,Bahia,Ourolândia,292335,8
Nordeste,Bahia,Palmas de Monte Alto,292340,9
Nordeste,Bahia,Palmeiras,292350,4
Nordeste,Bahia,Paramirim,292360,14
Nordeste,Bahia,Paratinga,292370,8
Nordeste,Bahia,Paripiranga,292380,12
Nordeste,Bahia,Pau Brasil,292390,2
Nordeste,Bahia,Paulo Afonso,292400,29
Nordeste,Bahia,Pedro Alexandre,292420,8
Nordeste,Bahia,Pedrão,292410,3
Nordeste,Bahia,Pilão Arcado,292440,2
Nordeste,Bahia,Pindaí,292450,9
Nordeste,Bahia,Pindobaçu,292460,13
Nordeste,Bahia,Pintadas,292465,6
Nordeste,Bahia,Piraí do Norte,292467,6
Nordeste,Bahia,Piripá,292470,7
Nordeste,Bahia,Piritiba,292480,7
Nordeste,Bahia,Planaltino,292490,5
Nordeste,Bahia,Planalto,292500,10
Nordeste,Bahia,Pojuca,292520,14
Nordeste,Bahia,Ponto Novo,292525,10
Nordeste,Bahia,Porto Seguro,292530,43
Nordeste,Bahia,Potiraguá,292540,6
Nordeste,Bahia,Poções,292510,14
Nordeste,Bahia,Prado,292550,12
Nordeste,Bahia,Presidente Dutra,292560,6
Nordeste,Bahia,Presidente Jânio Quadros,292570,8
Nordeste,Bahia,Presidente Tancredo Neves,292575,10
Nordeste,Bahia,Pé de Serra,292405,7
Nordeste,Bahia,Queimadas,292580,8
Nordeste,Bahia,Quijingue,292590,12
Nordeste,Bahia,Quixabeira,292593,5
Nordeste,Bahia,Rafael Jambeiro,292595,10
Nordeste,Bahia,Remanso,292600,5
Nordeste,Bahia,Retirolândia,292610,9
Nordeste,Bahia,Riacho de Santana,292640,14
Nordeste,Bahia,Riachão das Neves,292620,8
Nordeste,Bahia,Riachão do Jacuípe,292630,14
Nordeste,Bahia,Ribeira do Amparo,292650,8
Nordeste,Bahia,Ribeira do Pombal,292660,29
Nordeste,Bahia,Ribeirão do Largo,292665,5
Nordeste,Bahia,Rio Real,292700,11
Nordeste,Bahia,Rio de Contas,292670,8
Nordeste,Bahia,Rio do Antônio,292680,10
Nordeste,Bahia,Rio do Pires,292690,6
Nordeste,Bahia,Rodelas,292710,7
Nordeste,Bahia,Ruy Barbosa,292720,12
Nordeste,Bahia,Salinas da Margarida,292730,6
Nordeste,Bahia,Salvador,292740,170
Nordeste,Bahia,Santa Brígida,292760,8
Nordeste,Bahia,Santa Bárbara,292750,9
Nordeste,Bahia,Santa Cruz Cabrália,292770,15
Nordeste,Bahia,Santa Cruz da Vitória,292780,3
Nordeste,Bahia,Santa Inês,292790,5
Nordeste,Bahia,Santa Luzia,292805,5
Nordeste,Bahia,Santa Maria da Vitória,292810,15
Nordeste,Bahia,Santa Rita de Cássia,292840,10
Nordeste,Bahia,Santa Terezinha,292850,6
Nordeste,Bahia,Santaluz,292800,13
Nordeste,Bahia,Santana,292820,9
Nordeste,Bahia,Santanópolis,292830,4
Nordeste,Bahia,Santo Amaro,292860,17
Nordeste,Bahia,Santo Antônio de Jesus,292870,27
Nordeste,Bahia,Santo Estêvão,292880,14
Nordeste,Bahia,Sapeaçu,292960,8
Nordeste,Bahia,Saubara,292975,6
Nordeste,Bahia,Saúde,292980,5
Nordeste,Bahia,Seabra,292990,10
Nordeste,Bahia,Sebastião Laranjeiras,293000,5
Nordeste,Bahia,Senhor do Bonfim,293010,19
Nordeste,Bahia,Sento Sé,293020,8
Nordeste,Bahia,Serra Dourada,293030,8
Nordeste,Bahia,Serra Preta,293040,8
Nordeste,Bahia,Serra do Ramalho,293015,1
Nordeste,Bahia,Serrinha,293050,24
Nordeste,Bahia,Serrolândia,293060,5
Nordeste,Bahia,Simões Filho,293070,19
Nordeste,Bahia,Sobradinho,293077,9
Nordeste,Bahia,Souto Soares,293080,9
Nordeste,Bahia,Sátiro Dias,292970,6
Nordeste,Bahia,São Desidério,292890,18
Nordeste,Bahia,São Domingos,292895,8
Nordeste,Bahia,São Felipe,292910,6
Nordeste,Bahia,São Francisco do Conde,292920,17
Nordeste,Bahia,São Félix,292900,6
Nordeste,Bahia,São Félix do Coribe,292905,8
Nordeste,Bahia,São Gabriel,292925,9
Nordeste,Bahia,São Gonçalo dos Campos,292930,12
Nordeste,Bahia,São José da Vitória,292935,3
Nordeste,Bahia,São José do Jacuípe,292937,6
Nordeste,Bahia,São Miguel das Matas,292940,7
Nordeste,Bahia,São Sebastião do Passé,292950,16
Nordeste,Bahia,Sítio do Mato,293075,5
Nordeste,Bahia,Sítio do Quinto,293076,6
Nordeste,Bahia,Tabocas do Brejo Velho,293090,1
Nordeste,Bahia,Tanhaçu,293100,10
Nordeste,Bahia,Tanque Novo,293105,9
Nordeste,Bahia,Tanquinho,293110,6
Nordeste,Bahia,Taperoá,293120,11
Nordeste,Bahia,Tapiramutá,293130,5
Nordeste,Bahia,Teixeira de Freitas,293135,45
Nordeste,Bahia,Teodoro Sampaio,293140,5
Nordeste,Bahia,Teofilândia,293150,12
Nordeste,Bahia,Teolândia,293160,7
Nordeste,Bahia,Terra Nova,293170,5
Nordeste,Bahia,Tremedal,293180,10
Nordeste,Bahia,Tucano,293190,21
Nordeste,Bahia,Uauá,293200,2
Nordeste,Bahia,Ubaitaba,293220,9
Nordeste,Bahia,Ubatã,293230,8
Nordeste,Bahia,Ubaíra,293210,7
Nordeste,Bahia,Uibaí,293240,5
Nordeste,Bahia,Umburanas,293245,10
Nordeste,Bahia,Una,293250,10
Nordeste,Bahia,Urandi,293260,2
Nordeste,Bahia,Uruçuca,293270,8
Nordeste,Bahia,Utinga,293280,5
Nordeste,Bahia,Valente,293300,15
Nordeste,Bahia,Valença,293290,29
Nordeste,Bahia,Varzedo,293317,5
Nordeste,Bahia,Vera Cruz,293320,14
Nordeste,Bahia,Vereda,293325,3
Nordeste,Bahia,Vitória da Conquista,293330,50
Nordeste,Bahia,Várzea Nova,293315,8
Nordeste,Bahia,Várzea da Roça,293305,6
Nordeste,Bahia,Várzea do Poço,293310,3
Nordeste,Bahia,Wagner,293340,4
Nordeste,Bahia,Wanderley,293345,1
Nordeste,Bahia,Wenceslau Guimarães,293350,8
Nordeste,Bahia,Xique-Xique,293360,12
Nordeste,Bahia,Água Fria,290040,9
Nordeste,Bahia,Érico Cardoso,290050,6
Nordeste,Ceará,Abaiara,230010,6
Nordeste,Ceará,Acarape,230015,6
Nordeste,Ceará,Acaraú,230020,25
Nordeste,Ceará,Acopiara,230030,19
Nordeste,Ceará,Aiuaba,230040,8
Nordeste,Ceará,Alcântaras,230050,7
Nordeste,Ceará,Altaneira,230060,4
Nordeste,Ceará,Alto Santo,230070,7
Nordeste,Ceará,Amontada,230075,14
Nordeste,Ceará,Antonina do Norte,230080,4
Nordeste,Ceará,Apuiarés,230090,8
Nordeste,Ceará,Aquiraz,230100,37
Nordeste,Ceará,Aracati,230110,24
Nordeste,Ceará,Aracoiaba,230120,12
Nordeste,Ceará,Ararendá,230125,4
Nordeste,Ceará,Araripe,230130,9
Nordeste,Ceará,Aratuba,230140,7
Nordeste,Ceará,Arneiroz,230150,3
Nordeste,Ceará,Assaré,230160,11
Nordeste,Ceará,Aurora,230170,12
Nordeste,Ceará,Baixio,230180,3
Nordeste,Ceará,Banabuiú,230185,10
Nordeste,Ceará,Barbalha,230190,25
Nordeste,Ceará,Barreira,230195,14
Nordeste,Ceará,Barro,230200,11
Nordeste,Ceará,Barroquinha,230205,8
Nordeste,Ceará,Baturité,230210,11
Nordeste,Ceará,Beberibe,230220,23
Nordeste,Ceará,Bela Cruz,230230,12
Nordeste,Ceará,Boa Viagem,230240,12
Nordeste,Ceará,Brejo Santo,230250,25
Nordeste,Ceará,Camocim,230260,21
Nordeste,Ceará,Campos Sales,230270,19
Nordeste,Ceará,Canindé,230280,18
Nordeste,Ceará,Capistrano,230290,1
Nordeste,Ceará,Caridade,230300,7
Nordeste,Ceará,Caririaçu,230320,1
Nordeste,Ceará,Cariré,230310,11
Nordeste,Ceará,Cariús,230330,9
Nordeste,Ceará,Carnaubal,230340,10
Nordeste,Ceará,Cascavel,230350,17
Nordeste,Ceará,Catarina,230360,8
Nordeste,Ceará,Catunda,230365,5
Nordeste,Ceará,Caucaia,230370,52
Nordeste,Ceará,Cedro,230380,11
Nordeste,Ceará,Chaval,230390,7
Nordeste,Ceará,Chorozinho,230395,10
Nordeste,Ceará,Choró,230393,6
Nordeste,Ceará,Coreaú,230400,10
Nordeste,Ceará,Crateús,230410,32
Nordeste,Ceará,Crato,230420,37
Nordeste,Ceará,Croatá,230423,10
Nordeste,Ceará,Cruz,230425,14
Nordeste,Ceará,Deputado Irapuan Pinheiro,230426,4
Nordeste,Ceará,Ereré,230427,1
Nordeste,Ceará,Eusébio,230428,18
Nordeste,Ceará,Farias Brito,230430,1
Nordeste,Ceará,Forquilha,230435,9
Nordeste,Ceará,Fortaleza,230440,136
Nordeste,Ceará,Fortim,230445,7
Nordeste,Ceará,Frecheirinha,230450,5
Nordeste,Ceará,General Sampaio,230460,5
Nordeste,Ceará,Granja,230470,16
Nordeste,Ceará,Granjeiro,230480,3
Nordeste,Ceará,Graça,230465,7
Nordeste,Ceará,Groaíras,230490,1
Nordeste,Ceará,Guaiúba,230495,13
Nordeste,Ceará,Guaraciaba do Norte,230500,18
Nordeste,Ceará,Guaramiranga,230510,3
Nordeste,Ceará,Hidrolândia,230520,7
Nordeste,Ceará,Horizonte,230523,19
Nordeste,Ceará,Ibaretama,230526,7
Nordeste,Ceará,Ibiapina,230530,12
Nordeste,Ceará,Ibicuitinga,230533,6
Nordeste,Ceará,Icapuí,230535,8
Nordeste,Ceará,Icó,230540,25
Nordeste,Ceará,Iguatu,230550,31
Nordeste,Ceará,Independência,230560,10
Nordeste,Ceará,Ipaporanga,230565,6
Nordeste,Ceará,Ipaumirim,230570,6
Nordeste,Ceará,Ipu,230580,19
Nordeste,Ceará,Ipueiras,230590,4
Nordeste,Ceará,Iracema,230600,6
Nordeste,Ceará,Irauçuba,230610,9
Nordeste,Ceará,Itaitinga,230625,23
Nordeste,Ceará,Itaiçaba,230620,4
Nordeste,Ceará,Itapajé,230630,23
Nordeste,Ceará,Itapipoca,230640,43
Nordeste,Ceará,Itapiúna,230650,1
Nordeste,Ceará,Itarema,230655,14
Nordeste,Ceará,Itatira,230660,16
Nordeste,Ceará,Jaguaretama,230670,7
Nordeste,Ceará,Jaguaribara,230680,3
Nordeste,Ceará,Jaguaribe,230690,13
Nordeste,Ceará,Jaguaruana,230700,15
Nordeste,Ceará,Jati,230720,4
